"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"R-RNO-5693532","DNA Double-Strand Break Repair",98,0.494561388948951,2.01912962909624,2.24812396846426e-06,1.45843485295941e-05,6.55032572752857e-06,3440,"tags=53%, list=19%, signal=43%","292673/296883/287634/25737/500987/85482/288079/298534/100912032/24842/140583/499870/289758/310034/116554/299112/291787/24829/100361529/497856/293452/102551085/691488/25573/363076/299638/171366/114494/304573/59294/311860/83508/289777/360588/498265/288414/497672/64557/59102/294800/192255/309595/304528/361815/25591/85245/116468/192218/84490/290027/288003/64627",0.627256739718528
"R-RNO-202733","Cell surface interactions at the vascular wall",83,0.512436974542034,2.018520311394,3.02884045821646e-06,1.904638938449e-05,8.5543796590292e-06,2655,"tags=39%, list=14%, signal=33%","310392/362248/50719/29302/25150/24511/25513/24771/140914/24525/24605/81515/25406/25544/54225/360606/293621/89843/85385/83805/171577/360918/59086/308995/25528/25651/83580/309684/116479/54259/25216/29393",0.627256739718528
"R-RNO-5684996","MAPK1/MAPK3 signaling",216,0.44750034821141,2.01762098820982,3.37319007837059e-09,3.79947234102182e-08,1.70647193297164e-08,4143,"tags=43%, list=22%, signal=34%","25267/305679/29670/63995/171109/29302/24514/296651/29673/25150/24553/60587/25513/289990/300980/292766/94198/24525/29675/25318/24605/25433/83806/287670/25597/287876/24366/117262/289924/100912032/116663/54250/313494/311078/293621/25400/29614/29668/117263/29622/170851/85385/83805/361598/81827/24628/24888/171337/24968/24827/287984/171140/293847/24967/29677/309399/25581/24629/365388/291983/59325/287772/83499/364052/192255/24246/24367/29183/64511/54237/24498/170668/29666/161475/81822/192126/361679/29671/25622/50663/25022/314612/24242/29676/363193/29669/309153/116590/50522/246781/24673/297682/25326",0.774939030136436
"R-RNO-373755","Semaphorin interactions",41,0.588276723056796,2.01667665534196,7.83414486031961e-05,0.000366666597343726,0.000164682408757055,4050,"tags=56%, list=22%, signal=44%","301252/25537/29431/296789/362993/25150/24553/289392/299331/313494/361537/24699/310630/313498/363875/117273/29432/25418/361568/361597/84027/25416/64373",0.538434096309916
"R-RNO-5673001","RAF/MAP kinase cascade",212,0.443223921008586,2.01657467646096,9.70134712468665e-09,9.38101962528662e-08,4.21333418337306e-08,4143,"tags=42%, list=22%, signal=33%","25267/305679/29670/63995/171109/29302/24514/296651/29673/25150/24553/60587/25513/289990/300980/292766/94198/24525/29675/25318/24605/25433/83806/287670/25597/287876/24366/117262/289924/100912032/116663/54250/313494/311078/293621/25400/29614/29668/117263/29622/170851/85385/83805/361598/81827/24628/24888/171337/24968/24827/287984/171140/293847/24967/29677/309399/25581/24629/365388/291983/59325/287772/83499/364052/192255/24246/24367/29183/64511/170668/29666/161475/81822/192126/361679/29671/50663/25022/314612/24242/29676/363193/29669/309153/116590/50522/246781/24673/297682/25326",0.747739663149885
"R-RNO-2029482","Regulation of actin dynamics for phagocytic cup formation",40,0.589886565574453,2.01523603741117,4.56221917397422e-05,0.000227003623947747,0.00010195502906214,4514,"tags=57%, list=24%, signal=44%","301252/29431/362271/299331/287876/289211/54245/360854/304966/54227/81732/363875/81824/311860/64465/81822/313024/25155/79249/116590/308666/81504/117538",0.557332238758646
"R-RNO-73884","Base Excision Repair",42,0.579696268149504,2.01388337374851,0.0001227073987907,0.000542133981726152,0.000243490764161487,3622,"tags=57%, list=20%, signal=46%","296883/25737/500987/290232/79116/289758/299112/24829/691488/680615/304573/59294/288414/59102/304577/304528/25591/116468/84490/290027/305957/288003/64627/29541",0.518848077743792
"R-RNO-110320","Translesion Synthesis by POLH",15,0.739558662354277,2.01337483061359,0.000391583023892634,0.00156786171675762,0.000704179889807555,4077,"tags=87%, list=22%, signal=68%","296883/140639/25737/100912032/116643/288414/59102/192255/304528/116468/288003/50522/84478",0.49849310876659
"R-RNO-5685942","HDR through Homologous Recombination (HRR)",43,0.575425983417132,2.01060293163856,7.65546763324815e-05,0.000363280292781452,0.000163161504491054,3016,"tags=60%, list=16%, signal=51%","296883/287634/25737/85482/100912032/140583/499870/289758/299112/291787/497856/293452/102551085/304573/59294/289777/360588/498265/288414/497672/64557/59102/192255/304528/116468/192218",0.538434096309916
"R-RNO-212300","PRC2 methylates histones and DNA",15,0.737610815379233,2.00807201114426,0.000420588661621983,0.0016517370810825,0.000741851161563593,3703,"tags=67%, list=20%, signal=53%","117056/500987/24829/691488/680615/291159/312299/310678/64627/296653",0.49849310876659
"R-RNO-69190","DNA strand elongation",17,0.726086162919318,2.00522060802233,0.000283707992970471,0.00116320277117893,0.000522433828492574,3895,"tags=94%, list=21%, signal=74%","296883/25737/499914/290842/289758/292058/59294/85241/288414/59102/304528/116468/84490/307639/288003/301323",0.49849310876659
"R-RNO-9705462","Inactivation of CSF3 (G-CSF) signaling",15,0.735406001289818,2.00206962428873,0.000472798885883458,0.00182187540612987,0.000818266055621764,4363,"tags=80%, list=24%, signal=61%","89829/64525/24514/81515/25734/100912032/192255/81807/25155/300948/50522/361831",0.49849310876659
"R-RNO-156590","Glutathione conjugation",31,-0.618287529780243,-1.99475631986686,0.000210397448767693,0.000891146218954071,0.000400244000831426,2758,"tags=58%, list=15%, signal=49%","24421/362368/24422/78959/290401/494500/25458/25260/81869/501110/116568/29487/291394/116684/297029/25283/309465/29739",0.518848077743792
"R-RNO-2559582","Senescence-Associated Secretory Phenotype (SASP)",38,0.582654081547805,1.99167013280518,0.000140649125212099,0.000616091253600008,0.000276707484106853,4532,"tags=63%, list=25%, signal=48%","117056/500987/100912032/114483/292588/24829/691488/680615/114494/291159/24253/192255/310678/94201/361389/296368/64627/360643/81771/116590/50522/293155/361831/304490",0.518848077743792
"R-RNO-6811436","COPI-independent Golgi-to-ER retrograde traffic",35,0.593188270209465,1.98845087214155,0.000467943085355999,0.00180996853769773,0.000812918277044816,3937,"tags=57%, list=21%, signal=45%","498736/291081/307351/246118/300218/296554/691149/306809/500929/83572/64158/316531/81655/294010/58945/298584/64189/307039/84428/362466",0.49849310876659
"R-RNO-168643","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",29,0.629982899581911,1.98798052483395,0.000187414313771579,0.000803764316384386,0.000360997823783398,3957,"tags=59%, list=21%, signal=46%","301252/78971/290408/300732/64044/315435/500133/100912032/24888/313121/64314/192255/116484/689314/301512/312937/50522",0.518848077743792
"R-RNO-390247","Beta-oxidation of very long chain fatty acids",8,-0.874511437367796,-1.9869189927782,0.000110677016317824,0.000495388391815587,0.000222495733796,2144,"tags=88%, list=12%, signal=77%","64461/299193/79244/50681/85239/171142/291075",0.538434096309916
"R-RNO-5696398","Nucleotide Excision Repair",66,0.52286780153798,1.98463096351572,4.11441797843521e-05,0.000207747705807689,9.3306542930308e-05,5569,"tags=65%, list=30%, signal=46%","296084/292673/117017/296883/65137/25737/100912032/298012/289758/299112/499417/25573/304573/59294/288414/362394/59102/192255/304528/246216/25591/116468/361925/81822/360915/290027/84389/288003/24919/85423/294693/50522/361365/363283/288651/362385/245976/261736/287367/298098/291703/83503/360471",0.557332238758646
"R-RNO-9668328","Sealing of the nuclear envelope (NE) by ESCRT-III",19,0.699190952984623,1.98292101181071,0.000237365574492432,0.000990343384452247,0.000444796813316819,2080,"tags=58%, list=11%, signal=51%","498736/291081/307351/246118/300218/296554/313478/500929/64158/307833/316531",0.518848077743792
"R-RNO-110314","Recognition of DNA damage by PCNA-containing replication complex",22,0.672214728948489,1.98081541857604,0.000237682412268539,0.000990343384452247,0.000444796813316819,3957,"tags=77%, list=21%, signal=61%","296883/25737/100912032/362412/289758/313387/305073/299112/304573/59294/288414/59102/192255/304528/116468/288003/50522",0.518848077743792
"R-RNO-110313","Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template",29,0.627658349320791,1.98064515009414,0.00019868714881303,0.000848559698055648,0.00038111694946394,4077,"tags=72%, list=22%, signal=57%","313702/296883/140639/25737/100912032/116643/289758/299112/300795/304573/59294/288414/59102/192255/304528/295704/116468/298693/288003/50522/84478",0.518848077743792
"R-RNO-8848021","Signaling by PTK6",34,0.595544031075234,1.98017646868446,0.000398496791909397,0.00158317523917493,0.000711057712266726,2962,"tags=62%, list=16%, signal=52%","89829/25125/24697/362271/366275/117268/24525/24605/25433/100912032/293621/54245/24185/363875/29560/59325/117273/192255/361617/94201/312477",0.49849310876659
"R-RNO-9006927","Signaling by Non-Receptor Tyrosine Kinases",34,0.595544031075234,1.98017646868446,0.000398496791909397,0.00158317523917493,0.000711057712266726,2962,"tags=62%, list=16%, signal=52%","89829/25125/24697/362271/366275/117268/24525/24605/25433/100912032/293621/54245/24185/363875/29560/59325/117273/192255/361617/94201/312477",0.49849310876659
"R-RNO-8875878","MET promotes cell motility",22,0.669481546625988,1.97276154910094,0.000268622977710541,0.00110577731788476,0.000496642109146007,5021,"tags=73%, list=27%, signal=53%","24511/24553/360606/309816/54245/83805/171337/363875/85490/29393/303517/170921/81504/84032/84352/287942",0.49849310876659
"R-RNO-877300","Interferon gamma signaling",15,0.724562819188766,1.97255014052456,0.000794618020105457,0.00283792150037663,0.0012746068279226,4101,"tags=60%, list=22%, signal=47%","89829/24514/360697/117063/25400/171140/24246/116590/25712",0.477270815362862
"R-RNO-5689880","Ub-specific processing proteases",130,0.463868680289625,1.96799670748759,2.55243498443736e-06,1.63515366190518e-05,7.34402985385744e-06,2955,"tags=41%, list=16%, signal=34%","24577/78971/25631/29670/306886/25671/296651/29673/289990/292766/94198/29675/304017/65137/83806/287670/100361658/117262/289924/298534/100912032/311078/24842/293345/29614/29357/29668/117263/56084/81827/315639/65138/24968/287984/24967/680615/29677/313121/114494/25581/365388/291983/29560/361749/287772/83499/171102/266601/311786/192255/297593/29666/161475",0.627256739718528
"R-RNO-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",52,0.546500851560768,1.96109245563744,8.7800738075602e-05,0.000399981140122187,0.000179645100180659,4787,"tags=52%, list=26%, signal=39%","25066/499400/25361/24511/24988/25464/116591/680844/289211/89843/308417/304966/361537/361673/308995/309684/307199/29393/24223/25713/501779/312711/24232/84032/84352/24747/680842",0.538434096309916
"R-RNO-3928664","Ephrin signaling",15,0.720244633543816,1.96079431000832,0.000908949699830379,0.00317977284070354,0.0014281438628467,2503,"tags=60%, list=14%, signal=52%","29431/83841/312275/25150/501203/83709/83805/363875/29432",0.477270815362862
"R-RNO-73894","DNA Repair",186,0.438586134382553,1.95955895406509,7.83742198292815e-08,6.17950579423181e-07,2.77542570415349e-07,3957,"tags=46%, list=21%, signal=37%","296084/292673/117017/313702/296883/65137/140639/287634/25737/500987/85482/290232/288079/298534/100912032/79116/116643/24842/140583/499870/362412/298012/289758/313387/305073/310034/116554/299112/291787/24829/100361529/497856/499417/293452/102551085/691488/25573/363076/300795/680615/299638/171366/114494/304573/59294/311860/83508/289777/360588/498265/288414/497672/362394/64557/59102/294800/304577/192255/309595/304528/246216/361815/81709/295704/25591/85245/116468/312641/361925/81822/360915/192218/298693/84490/290027/305957/84389/288003/64627/360847/29541/314380/24919/85423/294693/50522",0.704975715167238
"R-RNO-9615933","Postmitotic nuclear pore complex (NPC) reformation",13,0.751287139431269,1.95935023965986,0.000964686727329412,0.00335187761190728,0.00150544195458927,3092,"tags=85%, list=17%, signal=71%","362965/84509/295692/113975/366016/25573/117021/81738/287830/291874/362557",0.477270815362862
"R-RNO-5656169","Termination of translesion DNA synthesis",23,0.652056057832947,1.95541841444436,0.000653460036359476,0.00240934006211677,0.0010821163635266,3957,"tags=74%, list=21%, signal=58%","296883/25737/100912032/289758/299112/300795/304573/59294/288414/59102/192255/304528/295704/116468/298693/288003/50522",0.477270815362862
"R-RNO-186797","Signaling by PDGF",38,0.571844154872286,1.95471886312515,0.00023541011387209,0.000988915437372511,0.000444155473837379,2471,"tags=39%, list=13%, signal=34%","25125/117255/25267/25513/24525/24605/290905/293621/54245/83805/24628/25353/24629/25692/85490",0.518848077743792
"R-RNO-166166","MyD88-independent TLR4 cascade",68,0.516908346825792,1.95367027203925,1.58232666983722e-05,9.11171256507391e-05,4.09237924585653e-05,4068,"tags=49%, list=22%, signal=38%","78971/306886/246240/60587/64044/300980/289014/500133/448830/60350/100912032/84351/116663/315994/29260/116554/25272/313121/25459/299827/311786/192255/315305/25742/291921/25622/689314/363193/81771/116590/50522/266610/24673",0.575610261071129
"R-RNO-937061","TRIF (TICAM1)-mediated TLR4 signaling",68,0.516908346825792,1.95367027203925,1.58232666983722e-05,9.11171256507391e-05,4.09237924585653e-05,4068,"tags=49%, list=22%, signal=38%","78971/306886/246240/60587/64044/300980/289014/500133/448830/60350/100912032/84351/116663/315994/29260/116554/25272/313121/25459/299827/311786/192255/315305/25742/291921/25622/689314/363193/81771/116590/50522/266610/24673",0.575610261071129
"R-RNO-8953897","Cellular responses to stimuli",343,0.405725150559989,1.94679451484524,3.64652604539169e-10,5.26435098102322e-09,2.36439862910328e-09,3394,"tags=43%, list=18%, signal=36%","498736/301252/29670/113894/304063/689415/291081/266759/301363/690038/53372/64525/296651/29673/117056/171361/24356/307133/54318/307351/25497/293103/296883/289990/246118/292766/94198/85252/29675/289014/362809/300218/295692/140639/83619/83806/287670/448830/113975/24440/79245/296554/500987/299331/85482/54225/117262/290232/289924/100912032/366016/117254/116643/114483/691149/315994/311078/24842/25400/84006/24468/24787/29260/29614/29668/313038/292588/117263/500336/81827/499974/500929/116554/24968/24829/287984/24451/171140/260321/691488/64158/83712/361258/304127/362485/25272/24185/65274/24967/680615/29677/297994/114494/316531/25581/117021/245922/116456/291159/365388/24472/291983/24253/366734/29560/498013/287772/83499/29414/312299/59102/298203/81655/85265/81738/29507/192255/24246/25632/294010/310678/94201/287830/24426/302711/291874/362281/94167/361389/316101/29666/161475/58958/192218/58945/116484/362557/81807/298584/113906/296368/192277/294917/29671/363026/24565/689314",0.814035837847908
"R-RNO-69273","Cyclin A/B1/B2 associated events during G2/M transition",19,0.685963801048112,1.94540851627661,0.000485465191190185,0.0018567232125744,0.000833917387776806,4311,"tags=68%, list=23%, signal=53%","308937/117104/85252/171103/287101/114494/171102/25515/54237/84389/25203/24673/361643",0.49849310876659
"R-RNO-1169410","Antiviral mechanism by IFN-stimulated genes",59,0.521927703627349,1.94105387811878,0.000123709297550324,0.000544214720983183,0.000244425294755017,3103,"tags=44%, list=17%, signal=37%","498736/25125/291081/287436/307351/25498/306204/246118/300218/117045/296554/84351/117063/84472/304545/24842/24468/500929/64158/316531/24472/295704/81635/54237/170897/298693",0.518848077743792
"R-RNO-427413","NoRC negatively regulates rRNA expression",12,0.761089997122202,1.93710719370756,0.000438561783787331,0.00170922368206089,0.000767670344409698,3440,"tags=67%, list=19%, signal=54%","117056/500987/24829/691488/680615/291159/310678/64627",0.49849310876659
"R-RNO-157858","Gap junction trafficking and regulation",36,0.579084689696814,1.93251988889671,0.000419479428170543,0.0016517370810825,0.000741851161563593,3633,"tags=53%, list=20%, signal=42%","498736/291081/307351/246118/300218/116561/296554/287876/83805/24392/500929/64158/316531/116563/81822/25655/266707/29585/50563",0.49849310876659
