fromId,toId,combined_score,fromSymbol,toSymbol
10116.ENSRNOP00000013301,10116.ENSRNOP00000022367,415,Srsf4,Snrpg
10116.ENSRNOP00000013301,10116.ENSRNOP00000028628,503,Srsf4,Sf1
10116.ENSRNOP00000013301,10116.ENSRNOP00000035155,559,Srsf4,Srsf7
10116.ENSRNOP00000013301,10116.ENSRNOP00000040222,699,Srsf4,Tnpo3
10116.ENSRNOP00000013301,10116.ENSRNOP00000041821,452,Srsf4,Eef2
10116.ENSRNOP00000013301,10116.ENSRNOP00000028807,474,Srsf4,Rbm8a
10116.ENSRNOP00000013301,10116.ENSRNOP00000023854,460,Srsf4,Sf3b3
10116.ENSRNOP00000013301,10116.ENSRNOP00000016318,583,Srsf4,Cstf3
10116.ENSRNOP00000013301,10116.ENSRNOP00000047775,598,Srsf4,Snrpe
10116.ENSRNOP00000013301,10116.ENSRNOP00000067005,509,Srsf4,U2af1
10116.ENSRNOP00000013301,10116.ENSRNOP00000052049,648,Srsf4,Eftud2
10116.ENSRNOP00000013301,10116.ENSRNOP00000075811,971,Srsf4,Srpk1
10116.ENSRNOP00000013301,10116.ENSRNOP00000059012,556,Srsf4,Srsf2
10116.ENSRNOP00000013301,10116.ENSRNOP00000026567,405,Srsf4,Lsm4
10116.ENSRNOP00000013301,10116.ENSRNOP00000074025,409,Srsf4,Ddx3x
10116.ENSRNOP00000013301,10116.ENSRNOP00000026202,574,Srsf4,Sf3a2
10116.ENSRNOP00000013301,10116.ENSRNOP00000047771,552,Srsf4,Rnps1
10116.ENSRNOP00000013301,10116.ENSRNOP00000013552,438,Srsf4,Pcf11
10116.ENSRNOP00000013301,10116.ENSRNOP00000069876,436,Srsf4,Hnrnpa3
10116.ENSRNOP00000013341,10116.ENSRNOP00000064949,412,Adamts15,Hapln4
10116.ENSRNOP00000013342,10116.ENSRNOP00000063226,999,Spry2,Cbl
10116.ENSRNOP00000013342,10116.ENSRNOP00000054248,578,Spry2,Tgfa
10116.ENSRNOP00000013342,10116.ENSRNOP00000028143,473,Spry2,Pten
10116.ENSRNOP00000013342,10116.ENSRNOP00000070185,524,Spry2,Etv4
10116.ENSRNOP00000013342,10116.ENSRNOP00000032969,710,Spry2,Dusp6
10116.ENSRNOP00000013342,10116.ENSRNOP00000059209,531,Spry2,Eps15
10116.ENSRNOP00000013342,10116.ENSRNOP00000016328,503,Spry2,Dusp4
10116.ENSRNOP00000013342,10116.ENSRNOP00000025157,624,Spry2,Hbegf
10116.ENSRNOP00000013342,10116.ENSRNOP00000051849,545,Spry2,Hgs
10116.ENSRNOP00000013342,10116.ENSRNOP00000070655,515,Spry2,Dusp9
10116.ENSRNOP00000013342,10116.ENSRNOP00000071837,514,Spry2,Src
10116.ENSRNOP00000013342,10116.ENSRNOP00000066789,499,Spry2,Sh3gl1
10116.ENSRNOP00000013343,10116.ENSRNOP00000067834,432,Pcdh18,Racgap1
10116.ENSRNOP00000013343,10116.ENSRNOP00000045360,522,Pcdh18,Klhl32
10116.ENSRNOP00000013362,10116.ENSRNOP00000015318,635,Wee1,Ppp2r2a
10116.ENSRNOP00000013362,10116.ENSRNOP00000051129,815,Wee1,Cdc25b
10116.ENSRNOP00000013362,10116.ENSRNOP00000028141,883,Wee1,Cdc25a
10116.ENSRNOP00000013362,10116.ENSRNOP00000017081,461,Wee1,Mcm3
10116.ENSRNOP00000013362,10116.ENSRNOP00000051194,563,Wee1,Plk5
10116.ENSRNOP00000013362,10116.ENSRNOP00000020014,835,Wee1,Ccne1
10116.ENSRNOP00000013362,10116.ENSRNOP00000016386,510,Wee1,Csnk2a2
10116.ENSRNOP00000013362,10116.ENSRNOP00000025629,960,Wee1,Plk1
10116.ENSRNOP00000013362,10116.ENSRNOP00000052395,442,Wee1,Cks1b
10116.ENSRNOP00000013362,10116.ENSRNOP00000021156,883,Wee1,Ccna2
10116.ENSRNOP00000013362,10116.ENSRNOP00000016302,671,Wee1,Prmt5
10116.ENSRNOP00000013362,10116.ENSRNOP00000025197,555,Wee1,Plk3
10116.ENSRNOP00000013362,10116.ENSRNOP00000059094,434,Wee1,Cdc7
10116.ENSRNOP00000013362,10116.ENSRNOP00000032191,859,Wee1,Cdk2
10116.ENSRNOP00000013362,10116.ENSRNOP00000060445,554,Wee1,Ccnf
10116.ENSRNOP00000013362,10116.ENSRNOP00000064166,443,Wee1,Rrm1
10116.ENSRNOP00000013362,10116.ENSRNOP00000024801,438,Wee1,Rad17
10116.ENSRNOP00000013362,10116.ENSRNOP00000028143,492,Wee1,Pten
10116.ENSRNOP00000013362,10116.ENSRNOP00000033679,594,Wee1,Brsk1
10116.ENSRNOP00000013362,10116.ENSRNOP00000070516,638,Wee1,Timeless
10116.ENSRNOP00000013362,10116.ENSRNOP00000022428,535,Wee1,E2f1
10116.ENSRNOP00000013362,10116.ENSRNOP00000016946,533,Wee1,Plk4
10116.ENSRNOP00000013362,10116.ENSRNOP00000074031,675,Wee1,Tp53
10116.ENSRNOP00000013362,10116.ENSRNOP00000066206,529,Wee1,Cdc45
10116.ENSRNOP00000013362,10116.ENSRNOP00000018923,667,Wee1,Cdt1
10116.ENSRNOP00000013362,10116.ENSRNOP00000070138,977,Wee1,Cdk1
10116.ENSRNOP00000013362,10116.ENSRNOP00000073202,444,Wee1,Exo1
10116.ENSRNOP00000013362,10116.ENSRNOP00000016768,561,Wee1,Plk2
10116.ENSRNOP00000013362,10116.ENSRNOP00000038369,408,Wee1,Akt1
10116.ENSRNOP00000013362,10116.ENSRNOP00000071363,616,Wee1,Cdc6
10116.ENSRNOP00000013362,10116.ENSRNOP00000072366,590,Wee1,Brca1
10116.ENSRNOP00000013362,10116.ENSRNOP00000074788,478,Wee1,Skp2
10116.ENSRNOP00000013362,10116.ENSRNOP00000069425,409,Wee1,Mdm2
10116.ENSRNOP00000013362,10116.ENSRNOP00000015227,592,Wee1,Clspn
10116.ENSRNOP00000013362,10116.ENSRNOP00000017314,513,Wee1,Espl1
10116.ENSRNOP00000013362,10116.ENSRNOP00000020803,478,Wee1,Cdca3
10116.ENSRNOP00000013362,10116.ENSRNOP00000075715,516,Wee1,Hsp90aa1
10116.ENSRNOP00000013362,10116.ENSRNOP00000026920,430,Wee1,Hsp90ab1
10116.ENSRNOP00000013362,10116.ENSRNOP00000072371,553,Wee1,Aurkb
10116.ENSRNOP00000013362,10116.ENSRNOP00000073319,452,Wee1,Ccnd2
10116.ENSRNOP00000013362,10116.ENSRNOP00000034754,763,Wee1,Cdk4
10116.ENSRNOP00000013375,10116.ENSRNOP00000071294,738,Eif2s1,Casp12
10116.ENSRNOP00000013375,10116.ENSRNOP00000036690,933,Eif2s1,Rps13
10116.ENSRNOP00000013375,10116.ENSRNOP00000075738,554,Eif2s1,Prmt7
10116.ENSRNOP00000013375,10116.ENSRNOP00000022437,931,Eif2s1,Eif3j
10116.ENSRNOP00000013375,10116.ENSRNOP00000019685,704,Eif2s1,Farsb
10116.ENSRNOP00000013375,10116.ENSRNOP00000060302,985,Eif2s1,Atf4
10116.ENSRNOP00000013375,10116.ENSRNOP00000041821,748,Eif2s1,Eef2
10116.ENSRNOP00000013375,10116.ENSRNOP00000072696,424,Eif2s1,Vars1
10116.ENSRNOP00000013375,10116.ENSRNOP00000057188,993,Eif2s1,Eif3b
10116.ENSRNOP00000013375,10116.ENSRNOP00000025824,515,Eif2s1,Cct3
10116.ENSRNOP00000013375,10116.ENSRNOP00000049419,938,Eif2s1,Eif4a1
10116.ENSRNOP00000013375,10116.ENSRNOP00000025282,964,Eif2s1,Ppp1ca
10116.ENSRNOP00000013375,10116.ENSRNOP00000036514,656,Eif2s1,Rpl5
10116.ENSRNOP00000013375,10116.ENSRNOP00000028887,439,Eif2s1,Pcna
10116.ENSRNOP00000013375,10116.ENSRNOP00000034118,780,Eif2s1,Hars1
10116.ENSRNOP00000013375,10116.ENSRNOP00000063624,455,Eif2s1,Prmt1
10116.ENSRNOP00000013375,10116.ENSRNOP00000043254,837,Eif2s1,Eif4h
10116.ENSRNOP00000013375,10116.ENSRNOP00000023628,585,Eif2s1,Hspa4
10116.ENSRNOP00000013375,10116.ENSRNOP00000020478,426,Eif2s1,Pdia3
10116.ENSRNOP00000013375,10116.ENSRNOP00000072244,516,Eif2s1,Ern1
10116.ENSRNOP00000013375,10116.ENSRNOP00000024841,995,Eif2s1,Eif2b3
10116.ENSRNOP00000013375,10116.ENSRNOP00000052049,457,Eif2s1,Eftud2
10116.ENSRNOP00000013375,10116.ENSRNOP00000018022,882,Eif2s1,Eif2a
10116.ENSRNOP00000013375,10116.ENSRNOP00000036391,610,Eif2s1,Rpl23a
10116.ENSRNOP00000013375,10116.ENSRNOP00000021803,514,Eif2s1,Rpl7l1
10116.ENSRNOP00000013375,10116.ENSRNOP00000022343,620,Eif2s1,Eif5a
10116.ENSRNOP00000013375,10116.ENSRNOP00000028893,439,Eif2s1,Trmt6
10116.ENSRNOP00000013375,10116.ENSRNOP00000041853,801,Eif2s1,LOC297756
10116.ENSRNOP00000013375,10116.ENSRNOP00000038728,567,Eif2s1,Ddx18
10116.ENSRNOP00000013375,10116.ENSRNOP00000033253,465,Eif2s1,Gart
10116.ENSRNOP00000013375,10116.ENSRNOP00000035860,492,Eif2s1,Gnl3
10116.ENSRNOP00000013375,10116.ENSRNOP00000036882,418,Eif2s1,Eef1b2
10116.ENSRNOP00000013375,10116.ENSRNOP00000073315,441,Eif2s1,Rpl14
10116.ENSRNOP00000013375,10116.ENSRNOP00000062967,635,Eif2s1,Eif4g2
10116.ENSRNOP00000013375,10116.ENSRNOP00000067572,918,Eif2s1,Rps6
10116.ENSRNOP00000013375,10116.ENSRNOP00000075857,705,Eif2s1,Rps18
10116.ENSRNOP00000013375,10116.ENSRNOP00000028703,462,Eif2s1,Cebpg
10116.ENSRNOP00000013375,10116.ENSRNOP00000056260,882,Eif2s1,Rps14
10116.ENSRNOP00000013375,10116.ENSRNOP00000022259,578,Eif2s1,Utp15
10116.ENSRNOP00000013375,10116.ENSRNOP00000027976,539,Eif2s1,Rpl13a
10116.ENSRNOP00000013375,10116.ENSRNOP00000046345,943,Eif2s1,Eif1a
10116.ENSRNOP00000013375,10116.ENSRNOP00000022897,847,Eif2s1,Rps27
10116.ENSRNOP00000013375,10116.ENSRNOP00000071068,962,Eif2s1,Psmd14
10116.ENSRNOP00000013375,10116.ENSRNOP00000074025,422,Eif2s1,Ddx3x
10116.ENSRNOP00000013375,10116.ENSRNOP00000027622,459,Eif2s1,Hdac4
10116.ENSRNOP00000013375,10116.ENSRNOP00000049629,880,Eif2s1,Eif4g1
10116.ENSRNOP00000013375,10116.ENSRNOP00000014096,644,Eif2s1,Casp3
10116.ENSRNOP00000013375,10116.ENSRNOP00000046157,552,Eif2s1,Rplp0l1
10116.ENSRNOP00000013375,10116.ENSRNOP00000071658,601,Eif2s1,Eif6
10116.ENSRNOP00000013375,10116.ENSRNOP00000027246,832,Eif2s1,Rps19
10116.ENSRNOP00000013375,10116.ENSRNOP00000063697,531,Eif2s1,Nhp2
10116.ENSRNOP00000013375,10116.ENSRNOP00000017683,443,Eif2s1,Ddx10
10116.ENSRNOP00000013375,10116.ENSRNOP00000015213,413,Eif2s1,Aimp1
10116.ENSRNOP00000013375,10116.ENSRNOP00000034945,480,Eif2s1,Mars1
10116.ENSRNOP00000013375,10116.ENSRNOP00000026576,904,Eif2s1,Rps16
10116.ENSRNOP00000013375,10116.ENSRNOP00000019508,724,Eif2s1,Rps2
10116.ENSRNOP00000013375,10116.ENSRNOP00000069745,400,Eif2s1,Prmt3
10116.ENSRNOP00000013375,10116.ENSRNOP00000024753,943,Eif2s1,Abce1
10116.ENSRNOP00000013375,10116.ENSRNOP00000028481,969,Eif2s1,Fau
10116.ENSRNOP00000013375,10116.ENSRNOP00000026528,990,Eif2s1,Rps5
10116.ENSRNOP00000013375,10116.ENSRNOP00000074147,853,Eif2s1,Rack1
10116.ENSRNOP00000013375,10116.ENSRNOP00000060662,486,Eif2s1,Rpl3
10116.ENSRNOP00000013375,10116.ENSRNOP00000062827,683,Eif2s1,Prim1
10116.ENSRNOP00000013375,10116.ENSRNOP00000015886,872,Eif2s1,Cct5
10116.ENSRNOP00000013375,10116.ENSRNOP00000074753,913,Eif2s1,Rps8
10116.ENSRNOP00000013375,10116.ENSRNOP00000051248,521,Eif2s1,Cdc37
10116.ENSRNOP00000013375,10116.ENSRNOP00000070105,499,Eif2s1,Rpl10
10116.ENSRNOP00000013375,10116.ENSRNOP00000016909,594,Eif2s1,Dnajc2
10116.ENSRNOP00000013375,10116.ENSRNOP00000024285,840,Eif2s1,Brix1
10116.ENSRNOP00000013375,10116.ENSRNOP00000064860,657,Eif2s1,Gtpbp4
10116.ENSRNOP00000013375,10116.ENSRNOP00000026909,596,Eif2s1,Ppp4c
10116.ENSRNOP00000013375,10116.ENSRNOP00000021030,693,Eif2s1,Cct7
10116.ENSRNOP00000013375,10116.ENSRNOP00000058336,689,Eif2s1,Nifk
10116.ENSRNOP00000013375,10116.ENSRNOP00000043988,897,Eif2s1,Rps4x
10116.ENSRNOP00000013375,10116.ENSRNOP00000023463,634,Eif2s1,Wdr12
10116.ENSRNOP00000013375,10116.ENSRNOP00000019104,510,Eif2s1,Psmd7
10116.ENSRNOP00000013375,10116.ENSRNOP00000026398,841,Eif2s1,Etf1
10116.ENSRNOP00000013375,10116.ENSRNOP00000017165,670,Eif2s1,Riok2
10116.ENSRNOP00000013375,10116.ENSRNOP00000041459,921,Eif2s1,Eif1
10116.ENSRNOP00000013375,10116.ENSRNOP00000040878,526,Eif2s1,Gapdh
10116.ENSRNOP00000013375,10116.ENSRNOP00000075906,825,Eif2s1,Rps15a
10116.ENSRNOP00000013375,10116.ENSRNOP00000075995,929,Eif2s1,Rps7
10116.ENSRNOP00000013375,10116.ENSRNOP00000016450,587,Eif2s1,Psmc2
10116.ENSRNOP00000013375,10116.ENSRNOP00000070472,501,Eif2s1,Mcm5
10116.ENSRNOP00000013375,10116.ENSRNOP00000075715,457,Eif2s1,Hsp90aa1
10116.ENSRNOP00000013375,10116.ENSRNOP00000027145,405,Eif2s1,Rbm34
10116.ENSRNOP00000013375,10116.ENSRNOP00000022348,905,Eif2s1,Rps23
10116.ENSRNOP00000013375,10116.ENSRNOP00000072672,611,Eif2s1,Actb
10116.ENSRNOP00000013375,10116.ENSRNOP00000071188,496,Eif2s1,Atf3
10116.ENSRNOP00000013375,10116.ENSRNOP00000061319,432,Eif2s1,Ddx31
10116.ENSRNOP00000013375,10116.ENSRNOP00000063128,541,Eif2s1,Rpl7a
10116.ENSRNOP00000013375,10116.ENSRNOP00000013462,729,Eif2s1,Rpl4
10116.ENSRNOP00000013375,10116.ENSRNOP00000032680,455,Eif2s1,Metap2
10116.ENSRNOP00000013375,10116.ENSRNOP00000054664,487,Eif2s1,Rpp38
10116.ENSRNOP00000013375,10116.ENSRNOP00000025224,951,Eif2s1,Rpsa
10116.ENSRNOP00000013375,10116.ENSRNOP00000061250,924,Eif2s1,Rps11
10116.ENSRNOP00000013375,10116.ENSRNOP00000022184,829,Eif2s1,Rps12
10116.ENSRNOP00000013375,10116.ENSRNOP00000025782,993,Eif2s1,Eif3c
10116.ENSRNOP00000013375,10116.ENSRNOP00000059382,867,Eif2s1,Rps24
10116.ENSRNOP00000013375,10116.ENSRNOP00000015297,447,Eif2s1,Mak16
10116.ENSRNOP00000013375,10116.ENSRNOP00000022676,738,Eif2s1,Nop58
10116.ENSRNOP00000013375,10116.ENSRNOP00000025819,405,Eif2s1,Psmc4
10116.ENSRNOP00000013375,10116.ENSRNOP00000014484,702,Eif2s1,Celf1
10116.ENSRNOP00000013375,10116.ENSRNOP00000023786,999,Eif2s1,Eif2s2
10116.ENSRNOP00000013375,10116.ENSRNOP00000014905,564,Eif2s1,Rpl22
10116.ENSRNOP00000013375,10116.ENSRNOP00000018820,401,Eif2s1,Rplp1
10116.ENSRNOP00000013375,10116.ENSRNOP00000057423,521,Eif2s1,Nfx1
10116.ENSRNOP00000013375,10116.ENSRNOP00000032361,971,Eif2s1,Eif3d
10116.ENSRNOP00000013375,10116.ENSRNOP00000024251,460,Eif2s1,Hspbp1
10116.ENSRNOP00000013375,10116.ENSRNOP00000068858,547,Eif2s1,Rsl24d1
10116.ENSRNOP00000013375,10116.ENSRNOP00000015946,440,Eif2s1,Psma1
10116.ENSRNOP00000013375,10116.ENSRNOP00000033144,823,Eif2s1,Rps25
10116.ENSRNOP00000013375,10116.ENSRNOP00000065496,480,Eif2s1,Ebna1bp2
10116.ENSRNOP00000013375,10116.ENSRNOP00000074779,921,Eif2s1,Rps9
10116.ENSRNOP00000013375,10116.ENSRNOP00000016329,970,Eif2s1,Rps3a
10116.ENSRNOP00000013375,10116.ENSRNOP00000048451,995,Eif2s1,Ppp1r15a
10116.ENSRNOP00000013375,10116.ENSRNOP00000070217,759,Eif2s1,Rps21
10116.ENSRNOP00000013375,10116.ENSRNOP00000034834,630,Eif2s1,Pum3
10116.ENSRNOP00000013375,10116.ENSRNOP00000028060,403,Eif2s1,Rpl27
10116.ENSRNOP00000013375,10116.ENSRNOP00000034846,693,Eif2s1,Hsp90b1
10116.ENSRNOP00000013375,10116.ENSRNOP00000018936,415,Eif2s1,Riok1
10116.ENSRNOP00000013375,10116.ENSRNOP00000058501,882,Eif2s1,Eif3h
10116.ENSRNOP00000013375,10116.ENSRNOP00000015779,595,Eif2s1,Eif5a2
10116.ENSRNOP00000013375,10116.ENSRNOP00000025421,470,Eif2s1,Rpl18a
10116.ENSRNOP00000013375,10116.ENSRNOP00000065252,695,Eif2s1,Syncrip
10116.ENSRNOP00000013375,10116.ENSRNOP00000071840,807,Eif2s1,Ddit3
10116.ENSRNOP00000013375,10116.ENSRNOP00000018149,514,Eif2s1,G3bp1
10116.ENSRNOP00000013375,10116.ENSRNOP00000038065,412,Eif2s1,Rpl6
10116.ENSRNOP00000013375,10116.ENSRNOP00000028555,410,Eif2s1,Rpl18
10116.ENSRNOP00000013375,10116.ENSRNOP00000019531,758,Eif2s1,Tcp1
10116.ENSRNOP00000013375,10116.ENSRNOP00000013587,469,Eif2s1,Polr1a
10116.ENSRNOP00000013375,10116.ENSRNOP00000059249,806,Eif2s1,Krr1
